ssl-cert	1.1.2ubuntu1
sssd	2.9.4-1.1ubuntu6.3
sssd-ad	2.9.4-1.1ubuntu6.3
sssd-ad-common	2.9.4-1.1ubuntu6.3
sssd-common	2.9.4-1.1ubuntu6.3
sssd-ipa	2.9.4-1.1ubuntu6.3
sssd-krb5	2.9.4-1.1ubuntu6.3
sssd-krb5-common	2.9.4-1.1ubuntu6.3
sssd-ldap	2.9.4-1.1ubuntu6.3
sssd-proxy	2.9.4-1.1ubuntu6.3
strace	6.8-0ubuntu2
sudo	1.9.15p5-3ubuntu5.24.04.1
switcheroo-control	2.6-2build2
sysstat	12.6.1-2
system-config-printer-common	1.5.18-1ubuntu9
system-config-printer-udev	1.5.18-1ubuntu9
systemd	255.4-1ubuntu8.11
systemd-dev	255.4-1ubuntu8.11
systemd-hwe-hwdb	255.1.6
systemd-oomd	255.4-1ubuntu8.11
systemd-resolved	255.4-1ubuntu8.11
systemd-sysv	255.4-1ubuntu8.11
systemd-timesyncd	255.4-1ubuntu8.11
sysvinit-utils	3.08-6ubuntu3
t1utils	1.41-4build3
tar	1.35+dfsg-3build1
tcl	8.6.14build1
tcl8.6	8.6.14+dfsg-1build1
tcpdump	4.99.4-3ubuntu4.24.04.1
tecla	46.0-1ubuntu0.1
telnet	0.17+2.5-3ubuntu4
terser	5.19.2-1
tesseract-ocr	5.3.4-1build5
tesseract-ocr-afr	1:4.1.0-2
tesseract-ocr-all	5.3.4-1build5
tesseract-ocr-amh	1:4.1.0-2
tesseract-ocr-ara	1:4.1.0-2
tesseract-ocr-asm	1:4.1.0-2
tesseract-ocr-aze	1:4.1.0-2
tesseract-ocr-aze-cyrl	1:4.1.0-2
tesseract-ocr-bel	1:4.1.0-2
tesseract-ocr-ben	1:4.1.0-2
tesseract-ocr-bod	1:4.1.0-2
tesseract-ocr-bos	1:4.1.0-2
tesseract-ocr-bre	1:4.1.0-2
tesseract-ocr-bul	1:4.1.0-2
tesseract-ocr-cat	1:4.1.0-2
tesseract-ocr-ceb	1:4.1.0-2
tesseract-ocr-ces	1:4.1.0-2
tesseract-ocr-chi-sim	1:4.1.0-2
tesseract-ocr-chi-sim-vert	1:4.1.0-2
tesseract-ocr-chi-tra	1:4.1.0-2
tesseract-ocr-chi-tra-vert	1:4.1.0-2
tesseract-ocr-chr	1:4.1.0-2
tesseract-ocr-cos	1:4.1.0-2
tesseract-ocr-cym	1:4.1.0-2
tesseract-ocr-dan	1:4.1.0-2
tesseract-ocr-deu	1:4.1.0-2
tesseract-ocr-div	1:4.1.0-2
tesseract-ocr-dzo	1:4.1.0-2
tesseract-ocr-ell	1:4.1.0-2
tesseract-ocr-eng	1:4.1.0-2
tesseract-ocr-enm	1:4.1.0-2
tesseract-ocr-epo	1:4.1.0-2
tesseract-ocr-est	1:4.1.0-2
tesseract-ocr-eus	1:4.1.0-2
tesseract-ocr-fao	1:4.1.0-2
tesseract-ocr-fas	1:4.1.0-2
tesseract-ocr-fil	1:4.1.0-2
tesseract-ocr-fin	1:4.1.0-2
tesseract-ocr-fra	1:4.1.0-2
tesseract-ocr-frk	1:4.1.0-2
tesseract-ocr-frm	1:4.1.0-2
tesseract-ocr-fry	1:4.1.0-2
tesseract-ocr-gla	1:4.1.0-2
tesseract-ocr-gle	1:4.1.0-2
tesseract-ocr-glg	1:4.1.0-2
tesseract-ocr-grc	1:4.1.0-2
tesseract-ocr-guj	1:4.1.0-2
tesseract-ocr-hat	1:4.1.0-2
tesseract-ocr-heb	1:4.1.0-2
tesseract-ocr-hin	1:4.1.0-2
tesseract-ocr-hrv	1:4.1.0-2
tesseract-ocr-hun	1:4.1.0-2
tesseract-ocr-hye	1:4.1.0-2
tesseract-ocr-iku	1:4.1.0-2
tesseract-ocr-ind	1:4.1.0-2
tesseract-ocr-isl	1:4.1.0-2
tesseract-ocr-ita	1:4.1.0-2
tesseract-ocr-ita-old	1:4.1.0-2
tesseract-ocr-jav	1:4.1.0-2
tesseract-ocr-jpn	1:4.1.0-2
tesseract-ocr-jpn-vert	1:4.1.0-2
tesseract-ocr-kan	1:4.1.0-2
tesseract-ocr-kat	1:4.1.0-2
tesseract-ocr-kat-old	1:4.1.0-2
tesseract-ocr-kaz	1:4.1.0-2
tesseract-ocr-khm	1:4.1.0-2
tesseract-ocr-kir	1:4.1.0-2
tesseract-ocr-kmr	1:4.1.0-2
tesseract-ocr-kor	1:4.1.0-2
tesseract-ocr-kor-vert	1:4.1.0-2
tesseract-ocr-lao	1:4.1.0-2
tesseract-ocr-lat	1:4.1.0-2
tesseract-ocr-lav	1:4.1.0-2
tesseract-ocr-lit	1:4.1.0-2
tesseract-ocr-ltz	1:4.1.0-2
tesseract-ocr-mal	1:4.1.0-2
tesseract-ocr-mar	1:4.1.0-2
tesseract-ocr-mkd	1:4.1.0-2
tesseract-ocr-mlt	1:4.1.0-2
tesseract-ocr-mon	1:4.1.0-2
tesseract-ocr-mri	1:4.1.0-2
tesseract-ocr-msa	1:4.1.0-2
tesseract-ocr-mya	1:4.1.0-2
tesseract-ocr-nep	1:4.1.0-2
tesseract-ocr-nld	1:4.1.0-2
tesseract-ocr-nor	1:4.1.0-2
tesseract-ocr-oci	1:4.1.0-2
tesseract-ocr-ori	1:4.1.0-2
tesseract-ocr-osd	1:4.1.0-2
tesseract-ocr-pan	1:4.1.0-2
tesseract-ocr-pol	1:4.1.0-2
tesseract-ocr-por	1:4.1.0-2
tesseract-ocr-pus	1:4.1.0-2
tesseract-ocr-que	1:4.1.0-2
tesseract-ocr-ron	1:4.1.0-2
tesseract-ocr-rus	1:4.1.0-2
tesseract-ocr-san	1:4.1.0-2
tesseract-ocr-script-arab	1:4.1.0-2
tesseract-ocr-script-armn	1:4.1.0-2
tesseract-ocr-script-beng	1:4.1.0-2
tesseract-ocr-script-cans	1:4.1.0-2
tesseract-ocr-script-cher	1:4.1.0-2
tesseract-ocr-script-cyrl	1:4.1.0-2
tesseract-ocr-script-deva	1:4.1.0-2
tesseract-ocr-script-ethi	1:4.1.0-2
tesseract-ocr-script-frak	1:4.1.0-2
tesseract-ocr-script-geor	1:4.1.0-2
tesseract-ocr-script-grek	1:4.1.0-2
tesseract-ocr-script-gujr	1:4.1.0-2
tesseract-ocr-script-guru	1:4.1.0-2
tesseract-ocr-script-hang	1:4.1.0-2
tesseract-ocr-script-hang-vert	1:4.1.0-2
tesseract-ocr-script-hans	1:4.1.0-2
tesseract-ocr-script-hans-vert	1:4.1.0-2
tesseract-ocr-script-hant	1:4.1.0-2
tesseract-ocr-script-hant-vert	1:4.1.0-2
tesseract-ocr-script-hebr	1:4.1.0-2
tesseract-ocr-script-jpan	1:4.1.0-2
tesseract-ocr-script-jpan-vert	1:4.1.0-2
tesseract-ocr-script-khmr	1:4.1.0-2
tesseract-ocr-script-knda	1:4.1.0-2
tesseract-ocr-script-laoo	1:4.1.0-2
tesseract-ocr-script-latn	1:4.1.0-2
tesseract-ocr-script-mlym	1:4.1.0-2
tesseract-ocr-script-mymr	1:4.1.0-2
tesseract-ocr-script-orya	1:4.1.0-2
tesseract-ocr-script-sinh	1:4.1.0-2
tesseract-ocr-script-syrc	1:4.1.0-2
tesseract-ocr-script-taml	1:4.1.0-2
tesseract-ocr-script-telu	1:4.1.0-2
tesseract-ocr-script-thaa	1:4.1.0-2
tesseract-ocr-script-thai	1:4.1.0-2
tesseract-ocr-script-tibt	1:4.1.0-2
tesseract-ocr-script-viet	1:4.1.0-2
tesseract-ocr-sin	1:4.1.0-2
tesseract-ocr-slk	1:4.1.0-2
tesseract-ocr-slv	1:4.1.0-2
tesseract-ocr-snd	1:4.1.0-2
tesseract-ocr-spa	1:4.1.0-2
tesseract-ocr-spa-old	1:4.1.0-2
tesseract-ocr-sqi	1:4.1.0-2
tesseract-ocr-srp	1:4.1.0-2
tesseract-ocr-srp-latn	1:4.1.0-2
tesseract-ocr-sun	1:4.1.0-2
tesseract-ocr-swa	1:4.1.0-2
tesseract-ocr-swe	1:4.1.0-2
tesseract-ocr-syr	1:4.1.0-2
tesseract-ocr-tam	1:4.1.0-2
tesseract-ocr-tat	1:4.1.0-2
tesseract-ocr-tel	1:4.1.0-2
tesseract-ocr-tgk	1:4.1.0-2
tesseract-ocr-tha	1:4.1.0-2
tesseract-ocr-tir	1:4.1.0-2
tesseract-ocr-ton	1:4.1.0-2
tesseract-ocr-tur	1:4.1.0-2
tesseract-ocr-uig	1:4.1.0-2
tesseract-ocr-ukr	1:4.1.0-2
tesseract-ocr-urd	1:4.1.0-2
tesseract-ocr-uzb	1:4.1.0-2
tesseract-ocr-uzb-cyrl	1:4.1.0-2
tesseract-ocr-vie	1:4.1.0-2
tesseract-ocr-yid	1:4.1.0-2
tesseract-ocr-yor	1:4.1.0-2
tex-common	6.18
tex-gyre	20180621-6
texlive-base	2023.20240207-1
texlive-binaries	2023.20230311.66589-9build3
texlive-fonts-recommended	2023.20240207-1
texlive-latex-base	2023.20240207-1
texlive-latex-extra	2023.20240207-1
texlive-latex-recommended	2023.20240207-1
texlive-pictures	2023.20240207-1
texlive-plain-generic	2023.20240207-1
thermald	2.5.6-2ubuntu0.24.04.2
thin-provisioning-tools	0.9.0-2ubuntu5.1
time	1.9-0.2build1
tipa	2:1.3-21
tk	8.6.14build1
tk8.6	8.6.14-1build1
tnftp	20230507-2build3
toilet	0.3-1.4build1
toilet-fonts	0.3-1.4build1
tpm-udev	0.6ubuntu1
trace-cmd	3.2-1ubuntu2
tracker	3.7.1-1build1
tracker-extract	3.7.1-1build1
tracker-miner-fs	3.7.1-1build1
tree	2.1.1-2ubuntu3.24.04.2
tzdata	2025b-0ubuntu0.24.04.1
ubuntu-advantage-desktop-daemon	1.11ubuntu0.1
ubuntu-desktop-minimal	1.539.2
ubuntu-docs	24.04.2
ubuntu-drivers-common	1:0.9.7.6ubuntu3.5
ubuntu-kernel-accessories	1.539.2
ubuntu-keyring	2023.11.28.1
ubuntu-minimal	1.539.2
ubuntu-mono	24.04-0ubuntu1
ubuntu-pro-client	36ubuntu0~24.04
ubuntu-pro-client-l10n	36ubuntu0~24.04
ubuntu-release-upgrader-core	1:24.04.27
ubuntu-release-upgrader-gtk	1:24.04.27
ubuntu-report	1.7.3ubuntu0.24.04.3
ubuntu-restricted-addons	29
ubuntu-session	46.0-1ubuntu4
ubuntu-settings	24.04.6
ubuntu-standard	1.539.2
ubuntu-wallpapers	24.04.2
ubuntu-wallpapers-noble	24.04.2
ucf	3.0043+nmu1
udev	255.4-1ubuntu8.11
udisks2	2.10.1-6ubuntu1.3
ufw	0.36.2-6
uidmap	1:4.13+dfsg1-4ubuntu3.2
unattended-upgrades	2.9.1+nmu4ubuntu1
unixodbc-common	2.3.12-1ubuntu0.24.04.1
unzip	6.0-28ubuntu4.1
update-inetd	4.53
update-manager	1:24.04.12
update-manager-core	1:24.04.12
update-notifier	3.192.68.2
update-notifier-common	3.192.68.2
upower	1.90.3-1
usb-creator-common	0.3.17
usb-modeswitch	2.6.1-3ubuntu3
usb-modeswitch-data	20191128-6
usb.ids	2024.03.18-1
usbmuxd	1.1.1-5~exp3ubuntu2
usbutils	1:017-3build1
user-session-migration	0.4.1ubuntu3
util-linux	2.39.3-9ubuntu6.3
uuid-dev	2.39.3-9ubuntu6.3
uuid-runtime	2.39.3-9ubuntu6.3
va-driver-all	2.20.0-2build1
valgrind	1:3.22.0-0ubuntu3
vdpau-driver-all	1.5-2build1
vim-common	2:9.1.0016-1ubuntu7.9
vim-tiny	2:9.1.0016-1ubuntu7.9
vulkan-tools	1.3.275.0+dfsg1-1
w3m	0.5.3+git20230121-2ubuntu5
w3m-img	0.5.3+git20230121-2ubuntu5
wamerican	2020.12.07-2
wayland-protocols	1.38-1~ubuntu0.24.04.1
wbritish	2020.12.07-2
webp-pixbuf-loader	0.2.4-2build2
webpack	5.76.1+dfsg1+~cs17.16.16-1
wezterm	20240203-110809-5046fc22
wget	1.21.4-1ubuntu4.1
whiptail	0.52.24-2ubuntu2
whoopsie	0.2.77build3
whoopsie-preferences	23build3
wireguard-tools	1.0.20210914-1ubuntu4
wireless-regdb	2024.10.07-0ubuntu2~24.04.1
wireless-tools	30~pre9-16.1ubuntu2
wireplumber	0.4.17-1ubuntu4.1
wpasupplicant	2:2.10-21ubuntu0.3
x11-apps	7.7+11build3
x11-common	1:7.7+23ubuntu3
x11-session-utils	7.7+6build2
x11-utils	7.7+6build2
x11-xkb-utils	7.7+8build2
x11-xserver-utils	7.7+10build2
x11proto-dev	2023.2-1
xauth	1:1.1.2-1build1
xbitmaps	1.1.1-2.2
xbrlapi	6.6-4ubuntu5
xclip	0.13-3
xcursor-themes	1.0.6-0ubuntu1
xcvt	0.1.2-1build1
xdg-dbus-proxy	0.1.5-1ubuntu0.1
xdg-desktop-portal	1.18.4-1ubuntu2.24.04.1
xdg-desktop-portal-gnome	46.2-0ubuntu1
xdg-desktop-portal-gtk	1.15.1-1build2
xdg-user-dirs	0.18-1build1
xdg-user-dirs-gtk	0.11-1build2
xdg-utils	1.1.3-4.1ubuntu3
xfonts-base	1:1.0.5+nmu1
xfonts-encodings	1:1.0.5-0ubuntu2
xfonts-scalable	1:1.0.3-1.3
xfonts-utils	1:7.7+6build3
xinit	1.4.1-0ubuntu5
xinput	1.6.4-1build1
xkb-data	2.41-2ubuntu1.1
xml-core	0.19
xorg	1:7.7+23ubuntu3
xorg-docs-core	1:1.7.1-1.2
xorg-sgml-doctools	1:1.11-1.1
xorriso	1:1.5.6-1.1ubuntu3
xserver-common	2:21.1.12-1ubuntu1.5
xserver-xephyr	2:21.1.12-1ubuntu1.5
xserver-xorg	1:7.7+23ubuntu3
xserver-xorg-core	2:21.1.12-1ubuntu1.5
xserver-xorg-input-all	1:7.7+23ubuntu3
xserver-xorg-input-libinput	1.4.0-1ubuntu24.04.1
xserver-xorg-input-wacom	1:1.2.0-1ubuntu2
xserver-xorg-legacy	2:21.1.12-1ubuntu1.5
xserver-xorg-video-all	1:7.7+23ubuntu3
xserver-xorg-video-amdgpu	23.0.0-1build1
xserver-xorg-video-ati	1:22.0.0-1build1
xserver-xorg-video-fbdev	1:0.5.0-2build2
xserver-xorg-video-intel	2:2.99.917+git20210115-1build1
xserver-xorg-video-nouveau	1:1.0.17-2ubuntu0.1
xserver-xorg-video-qxl	0.1.6-1build1
xserver-xorg-video-radeon	1:22.0.0-1build1
xserver-xorg-video-vesa	1:2.6.0-1ubuntu0.1
xserver-xorg-video-vmware	1:13.4.0-1build1
xtrans-dev	1.4.0-1
xwayland	2:23.2.6-1ubuntu0.7
xxd	2:9.1.0016-1ubuntu7.9
xz-utils	5.6.1+really5.4.5-1ubuntu0.2
yaru-theme-gnome-shell	24.04.2-0ubuntu1
yaru-theme-gtk	24.04.2-0ubuntu1
yaru-theme-icon	24.04.2-0ubuntu1
yaru-theme-sound	24.04.2-0ubuntu1
yelp	42.2-1ubuntu0.24.04.1
yelp-xsl	42.1-2ubuntu0.24.04.1
zenity	4.0.1-1build3
zenity-common	4.0.1-1build3
zip	3.0-13ubuntu0.2
zlib1g	1:1.3.dfsg-3.1ubuntu2.1
zlib1g-dev	1:1.3.dfsg-3.1ubuntu2.1
zstd	1.5.5+dfsg2-2build1.1
